0.125,0.17846,0.94508,0.17425,0.030932,0.17148,-0.046023,2.9437,0.17
0.1255,0.17894,0.94983,0.17422,0.031009,0.17144,-0.046023,2.9437,0.17
0.126,0.17941,0.9546,0.1742,0.031086,0.1714,-0.046023,2.9437,0.17
0.1265,0.17989,0.95937,0.17418,0.031164,0.17137,-0.046023,2.9437,0.17
0.127,0.18037,0.96417,0.17416,0.031243,0.17133,-0.046023,2.9437,0.17
0.1275,0.18086,0.96897,0.17413,0.031321,0.17129,-0.046023,2.9437,0.17
0.128,0.18134,0.97379,0.17411,0.0314,0.17125,-0.046023,2.9437,0.17
0.1285,0.18183,0.97862,0.17409,0.03148,0.17122,-0.046023,2.9437,0.17
0.129,0.18232,0.98346,0.17406,0.03156,0.17118,-0.046023,2.9437,0.17
0.1295,0.18281,0.98832,0.17404,0.03164,0.17114,-0.046023,2.9437,0.17
0.13,0.18331,0.99318,0.17402,0.03172,0.1711,-0.046023,2.9437,0.17
0.1305,0.18381,0.99807,0.17399,0.031801,0.17106,-0.046023,2.9437,0.17
0.131,0.18431,1.003,0.17397,0.031883,0.17102,-0.046023,2.9437,0.17
0.1315,0.18481,1.0079,0.17395,0.031964,0.17099,-0.046023,2.9437,0.17
0.132,0.18531,1.0128,0.17392,0.032047,0.17095,-0.046023,2.9437,0.17
0.1325,0.18582,1.0177,0.1739,0.032129,0.17091,-0.046023,2.9437,0.17
0.133,0.18633,1.0227,0.17388,0.032212,0.17087,-0.046023,2.9437,0.17
0.1335,0.18684,1.0276,0.17386,0.032295,0.17083,-0.046023,2.9437,0.17
0.134,0.18736,1.0326,0.17383,0.032379,0.17079,-0.046023,2.9437,0.17
0.1345,0.18788,1.0376,0.17381,0.032463,0.17075,-0.046023,2.9437,0.17
0.135,0.1884,1.0426,0.17379,0.032548,0.17071,-0.046023,2.9437,0.17
0.1355,0.18892,1.0476,0.17376,0.032632,0.17067,-0.046023,2.9437,0.17
0.136,0.18944,1.0527,0.17374,0.032718,0.17063,-0.046023,2.9437,0.17
0.1365,0.18997,1.0577,0.17372,0.032803,0.17059,-0.046023,2.9437,0.17
0.137,0.1905,1.0628,0.17369,0.032889,0.17055,-0.046023,2.9437,0.17
0.1375,0.19103,1.0678,0.17367,0.032976,0.17051,-0.046023,2.9437,0.17
0.138,0.19157,1.0729,0.17365,0.033063,0.17047,-0.046023,2.9437,0.17
0.1385,0.19211,1.078,0.17363,0.03315,0.17043,-0.046023,2.9437,0.17
0.139,0.19265,1.0831,0.1736,0.033238,0.17039,-0.046023,2.9437,0.17
0.1395,0.19319,1.0883,0.17358,0.033326,0.17035,-0.046023,2.9437,0.17
0.14,0.19374,1.0934,0.17356,0.033414,0.17031,-0.046023,2.9437,0.17
0.1405,0.19428,1.0986,0.17353,0.033503,0.17027,-0.046023,2.9437,0.17
0.141,0.19483,1.1037,0.17351,0.033592,0.17023,-0.046023,2.9437,0.17
0.1415,0.19539,1.1089,0.17349,0.033682,0.17019,-0.046023,2.9437,0.17
0.142,0.19594,1.1141,0.17346,0.033772,0.17015,-0.046023,2.9437,0.17
0.1425,0.1965,1.1193,0.17344,0.033863,0.1701,-0.046023,2.9437,0.17
0.143,0.19706,1.1246,0.17342,0.033954,0.17006,-0.046023,2.9437,0.17
0.1435,0.19763,1.1298,0.1734,0.034045,0.17002,-0.046023,2.9437,0.17
0.14375,0.19791,1.1324,0.17338,0.03409,0.17,-0.046023,2.9437,0.17
